Product{id='24937267', name='Product::24937267', price=78.31, qty=12, localDate=2024-03-01}
Product{id='120506703', name='Product::120506703', price=95.84, qty=12, localDate=2024-03-01}
Product{id='52202435', name='Product::52202435', price=36.71, qty=12, localDate=2024-03-01}
Product{id='945137', name='Product::945137', price=44.24, qty=12, localDate=2024-03-01}
Product{id='50890058', name='Product::50890058', price=54.61, qty=12, localDate=2024-03-01}
Product{id='15269172', name='Product::15269172', price=12.96, qty=12, localDate=2024-03-01}
Product{id='94367498', name='Product::94367498', price=91.78, qty=12, localDate=2024-03-01}
Product{id='122796680', name='Product::122796680', price=89.57, qty=12, localDate=2024-03-01}
Product{id='85332609', name='Product::85332609', price=47.35, qty=12, localDate=2024-03-01}
Product{id='107232375', name='Product::107232375', price=2.24, qty=12, localDate=2024-03-01}
Product{id='88107194', name='Product::88107194', price=35.08, qty=12, localDate=2024-03-01}
Product{id='73650735', name='Product::73650735', price=8.75, qty=12, localDate=2024-03-01}
Product{id='117879094', name='Product::117879094', price=96.43, qty=12, localDate=2024-03-01}
Product{id='97277882', name='Product::97277882', price=89.41, qty=12, localDate=2024-03-01}
Product{id='21625092', name='Product::21625092', price=25.52, qty=12, localDate=2024-03-01}
Product{id='96534017', name='Product::96534017', price=73.09, qty=12, localDate=2024-03-01}
Product{id='52256116', name='Product::52256116', price=21.26, qty=12, localDate=2024-03-01}
Product{id='70356138', name='Product::70356138', price=59.26, qty=12, localDate=2024-03-01}
Product{id='99074076', name='Product::99074076', price=18.99, qty=12, localDate=2024-03-01}
Product{id='63607413', name='Product::63607413', price=39.6, qty=12, localDate=2024-03-01}
Product{id='68558109', name='Product::68558109', price=73.8, qty=12, localDate=2024-03-01}
Product{id='8740517', name='Product::8740517', price=57.84, qty=12, localDate=2024-03-01}
Product{id='25534418', name='Product::25534418', price=54.83, qty=12, localDate=2024-03-01}
Product{id='12021486', name='Product::12021486', price=78.54, qty=12, localDate=2024-03-01}
Product{id='69396260', name='Product::69396260', price=45.63, qty=12, localDate=2024-03-01}
Product{id='67172346', name='Product::67172346', price=14.03, qty=12, localDate=2024-03-01}
Product{id='41380344', name='Product::41380344', price=63.38, qty=12, localDate=2024-03-01}
Product{id='83438264', name='Product::83438264', price=99.94, qty=12, localDate=2024-03-01}
Product{id='113174861', name='Product::113174861', price=34.44, qty=12, localDate=2024-03-01}
Product{id='62167892', name='Product::62167892', price=57.48, qty=12, localDate=2024-03-01}
Product{id='109664830', name='Product::109664830', price=97.22, qty=12, localDate=2024-03-01}
Product{id='97219234', name='Product::97219234', price=30.55, qty=12, localDate=2024-03-01}
Product{id='115692227', name='Product::115692227', price=90.21, qty=12, localDate=2024-03-01}
Product{id='64295323', name='Product::64295323', price=86.76, qty=12, localDate=2024-03-01}
Product{id='31414313', name='Product::31414313', price=69.49, qty=12, localDate=2024-03-01}
Product{id='13557533', name='Product::13557533', price=42.5, qty=12, localDate=2024-03-01}
Product{id='95690572', name='Product::95690572', price=34.3, qty=12, localDate=2024-03-01}
Product{id='16312131', name='Product::16312131', price=86.87, qty=12, localDate=2024-03-01}
Product{id='93214252', name='Product::93214252', price=98.8, qty=12, localDate=2024-03-01}
Product{id='109710774', name='Product::109710774', price=42.19, qty=12, localDate=2024-03-01}
Product{id='62558498', name='Product::62558498', price=88.32, qty=12, localDate=2024-03-01}
Product{id='110118232', name='Product::110118232', price=46.25, qty=12, localDate=2024-03-01}
Product{id='39808812', name='Product::39808812', price=38.17, qty=12, localDate=2024-03-01}
Product{id='12834892', name='Product::12834892', price=8.24, qty=12, localDate=2024-03-01}
Product{id='42262895', name='Product::42262895', price=5.49, qty=12, localDate=2024-03-01}
Product{id='44708550', name='Product::44708550', price=81.09, qty=12, localDate=2024-03-01}
Product{id='99309453', name='Product::99309453', price=1.18, qty=12, localDate=2024-03-01}
Product{id='60724573', name='Product::60724573', price=54.29, qty=12, localDate=2024-03-01}
Product{id='34936498', name='Product::34936498', price=45.56, qty=12, localDate=2024-03-01}
Product{id='1001', name='coca', price=12.0, qty=12, localDate=2024-03-01}
